video_path,text,vq_score,t2v_score,pc_score,ratio801_seed123_split_00
videos_27k_1/004274_e.mp4,"Water sphere with a lotus flower inside, floating above the lake, with mountains and a sunset in the background. Rough style with lines, minimalism, and digital art",3,3,3,train
videos_27k_1/004856_e.mp4,"A farmer in the field planting corn with a hoe, and the corn quickly matures. The farmer wipes off sweat and smiles",3,3,2,train
videos_27k_1/001083_b.mp4,A raven flies over the battlefield of the Vikings and sits on the shoulder of the Viking standing on the ship. Tracking shot,3,4,2,train
videos_27k_1/003916_u.mp4,"A man with a shaved head and beard, wearing a red t-shirt and black sunglasses, stands in a well-lit garage. Speaking directly to the camera, he occasionally gestures with his hand while explaining something, possibly related to a car incident. The background features various objects and equipment, but remains static. The camera maintains a medium close-up, slightly tilted upwards to focus on his expressions and gestures",4,4,4,train
videos_27k_1/002660_p.mp4,"A little fox and a little bear are playing in a forest full of greenery. Various types of trees surround them, birds are singing on the branches, and sunlight filters through the leaves onto the ground",2,4,2,test
videos_27k_1/003995_v.mp4,A man is driving his car on a busy highway. He is listening to music and seems to be in a hurry,3,4,3,train
videos_27k_1/002322_v.mp4,"A highly detailed Scottish thistle blows gently in the wind, with a beautiful loch scene and mountains in the background. Calm, epic, inspiring",4,4,4,train
videos_27k_1/003898_n.mp4,"A woman with long blonde hair stands in front of a white shelving unit filled with neatly arranged shoes and accessories. She wears a colorful, patterned shirt and gestures as she speaks, occasionally looking down at the shelves and back at the camera. The background remains static, with the focus on her upper body and expressions, captured in a medium close-up shot",4,3,4,train
videos_27k_1/004619_q.mp4,"A woman in a red dress with a black belt stands on stage, holding a small object and delivering a speech. She gestures with her hands and occasionally looks down at the object. The stage is decorated with a red rug, a white vase on a table, and two black stands with decorative items. Her movements are slow and deliberate, reflecting a calm and composed presence. The camera captures the scene from an eye-level angle, focusing on her and the stage",4,1,3,train
videos_27k_1/004521_p.mp4,"A young man with glasses and a graphic black t-shirt stands in front of an industrial lathe machine, explaining its operation. He gestures with his hands, pointing at various parts of the machine and occasionally adjusting a red knob. The machine is old-fashioned, with a large spindle and mechanical components. The background is an industrial space with concrete floors and visible pipes, with bright, even lighting. The man's movements are clear and expressive, highlighting his focus on demonstrating how the machine works",2,3,2,train
videos_27k_1/000627_i.mp4,"A DJ girl with brown medium-length hair, green eyes, and a not very thin body is playing her DJ controller in a club full of people. She is wearing a black T-shirt with a drawing of two golden wings",2,4,2,train
videos_27k_1/001505_t.mp4,"Tigers use their tails to communicate with each other. When they relax, they leave their tail loose. When aggressive, they wag their tail quickly from side to side",4,4,3,train
videos_27k_1/004634_a.mp4,A rustic kitchen scene in warm sunlight with wooden decor showcases antique crockery and a bountiful display of fresh vegetables,3,5,4,test
videos_27k_1/000163_r.mp4,"A woman speaking into a microphone in a well-lit indoor setting, wearing a light pink blouse with her hair in a neat bun. She is engaged in a conversation or presentation, gesturing and occasionally pointing with her right hand. The background features a wooden shelf with a book, sculpture, and decorative items. The camera captures her upper body and face from a medium shot",5,5,5,train
videos_27k_1/001174_p.mp4,"Employ smooth camera movements and natural lighting to create an intimate and welcoming atmosphere, while subtle sound effects add depth and realism to the scene",2,4,1,train
videos_27k_1/000845_u.mp4,Charming young man with a robust look and messy hair prepares for a dangerous journey in his dark and ramshackle apartment,4,2,3,test
videos_27k_1/002275_m.mp4,"Show a couple walking in a beautiful park, capturing the pleasant and beautiful moment with cinematic lighting in a realistic style. Pan left",3,4,3,train
videos_27k_1/001687_m.mp4,"A vibrant, animated meadow with flowers in full bloom. The sun shines bright, casting soft glows on a busy bee community below",3,3,3,test
videos_27k_1/003493_q.mp4,"A photographer snapping pictures of a beautiful sunset over the ocean, with the words 'Capture the Moment' displayed as the waves crash gently",2,4,2,train
videos_27k_1/004663_z.mp4,"A woman brushes her long, flowing hair, ties it into a neat bun, and then steps confidently out the door",1,4,2,train
videos_27k_1/002228_p.mp4,An image of a cross on a hill during the day with clouds moving in the background and birds flying in the distance,3,5,3,train
videos_27k_1/002343_p.mp4,"The retro futuristic couple clinks their bottles in a toast, then takes a sip by the window of the cyberpunk neon diner",3,3,3,train
videos_27k_1/000228_k.mp4,"5 boys of age 17 standing outside a school building. Three of them are looking at other students passing by, one is looking at his mobile, and two are talking to each other. Crane up",1,1,1,train
videos_27k_1/004531_i.mp4,"Food poster style, a tiger wants to eat the big bones on the plate in front of it, realistic style",1,2,1,train
videos_27k_1/004815_f.mp4,A rabbit is standing and laughing while a tortoise is walking near a lake in the forest on a sunny morning,4,4,3,train
videos_27k_1/004583_f.mp4,"Create a mesmerizing animation of a cosmic journey through the universe. Start with a panoramic view of the endless expanse of space, filled with innumerable stars shimmering in the cosmic darkness. As the camera zooms in, transport the audience into a breathtaking spectacle, revealing vibrant nebulas, galaxies, and celestial objects that burst into life with vivid colors and dynamic motion",4,5,4,test
videos_27k_1/003973_b.mp4,"Generate a video depicting the brief but intense conflict between Britain and Zanzibar, lasting only 38 minutes. Showcase elements that symbolize the quick nature of this historical event",3,2,2,train
videos_27k_1/000426_q.mp4,"A man in a dark suit and tie confidently walks across a stage, passing by a red Nissan car with a prominent logo in the background. He gestures with his hands while engaging the attentive audience, who are holding cameras and smartphones. The setting is an indoor event with a white stage, a large screen displaying the Nissan logo, and text. The man's movements are smooth and deliberate as he walks from left to right",3,3,4,train
videos_27k_1/000665_r.mp4,"Global business growth analysis and asset investment chart with a holographic economic chart, global economic trend analysis, and financial graph analysis on a virtual screen",4,4,5,train
videos_27k_1/002779_g.mp4,"A snapshot of a collaborative art installation in progress, where townspeople contribute pieces that symbolize their personal interpretations of the silent stories, creating a collective masterpiece",4,5,5,test
videos_27k_1/003896_a.mp4,"Devotees offer prayers, perform aarti, and sing hymns in honor of Goddess Kalaratri, seeking her blessings for inner strength and protection from all adversities",3,3,3,train
videos_27k_1/000438_c.mp4,"With the package laid out on the dining table, Jungkook carefully unwraps it to reveal an ancient letter written on parchment",4,4,4,test
videos_27k_1/001835_u.mp4,"A close-up view of Venus flytrap plants inside a terrarium, highlighting their vibrant red traps and surrounding green moss. The plants gently respond to touch, showcasing their delicate, carnivorous nature. The background features a simple white surface, with controlled indoor lighting enhancing the details. The video focuses on the intricate beauty of the plants and the slow, deliberate movements of the person's hands",3,4,3,train
videos_27k_1/002629_n.mp4,"A man in a beige blazer and pink shirt sits at a desk in a radio studio, reading from a piece of paper. He speaks into a microphone connected to a soundboard, wearing headphones. The studio background features sports memorabilia, including a jersey and a baseball glove. The setting is bright and professional, with a clear focus on the man and his surroundings",3,2,2,train
videos_27k_1/003900_n.mp4,"Show a vibrant orchard with apple trees. Focus on Andy, the curious apple, looking up at the sky with wonder",4,3,3,train
videos_27k_1/002709_v.mp4,"A Chinese young woman with short hair stands atop a high mountain, surrounded by a lush forest of towering trees and vibrant wildflowers. Her presence embodies a sense of adventure and awe as she takes in the breathtaking scenery that stretches far and wide. Tilt down",4,3,3,test
videos_27k_1/004121_e.mp4,"Two individuals are interacting in a dimly lit room, likely a stage or studio. One person, dressed in a vibrant red floral suit, gestures with a yellow-gloved left hand while the other listens attentively, wearing a gray sweatshirt with 'GREEN' printed on it and orange pants. Both wear hats: the person in red has a wide-brimmed hat, while the one in gray sports a flat-brimmed hat. The setting has a plain white wall, a door, and several lights hanging from the ceiling",4,2,2,train
videos_27k_1/004823_b.mp4,"An open road stretching into the horizon under a vast, colorful sky. The road is surrounded by lush greenery and occasional trees. The setting sun casts a warm, golden glow on the landscape, creating long shadows",3,4,4,train
videos_27k_1/004893_h.mp4,"A golfer swings a club on a lush green course, dressed in a black and grey polo shirt, black pants, and red-black golf shoes. The background features a clear blue sky and rolling hills. His dynamic, controlled swing is captured mid-motion, with the golf ball soaring through the air. The camera is stationary, offering a side view of the precise and powerful technique",3,2,1,train
videos_27k_1/004806_y.mp4,"A young, curious fox named Felix and a playful rabbit named Ruby standing together in a lush, green forest, with Felix looking alert and Ruby hopping around",5,4,4,train
videos_27k_1/003092_q.mp4,"Two young boys walking in a small town during Halloween, one disguised as a pirate, the other as a werewolf",2,4,3,test
videos_27k_1/004658_b.mp4,"A person walks slowly along the calm riverbank, dressed in dark clothing. The peaceful scene features gentle ripples in the water caused by their movement. Lush green mountains rise in the background, partially obscured by clouds, while the sandy riverbank remains still. The atmosphere is serene and tranquil, set under overcast skies",3,2,4,train
videos_27k_1/004720_f.mp4,"Emily curling up next to a faithful dog named Max, using him as a living blanket in a cozy little house on the outskirts of a bustling town",4,4,4,train
videos_27k_1/004983_z.mp4,"An elderly man with curly white hair and glasses stands in a cozy, well-lit room. He holds an open book to his ear, listening intently, while gesturing expressively with his left hand. Wearing a light blue shirt and black pants, he engages in conversation, surrounded by books and a homely atmosphere",3,3,3,train
videos_27k_1/001138_m.mp4,"A man with short hair, wearing glasses, a black jacket, and a yellow cap, is standing in front of a brick building. He smiles and talks while gesturing with his hand, indicating he is explaining something. The background features a brick wall and a window with green frames. His facial expressions and hand movements emphasize his speech, and he occasionally tilts his head while talking. The camera focuses on him, capturing his gestures and expressions in a medium close-up shot. The scene remains static with no camera movement",2,5,2,train
videos_27k_1/001012_h.mp4,"Resource gathering: A reenactment of ancient people using the Sweet Track to transport timber and peat, with actors dressed in Neolithic attire carrying these resources",3,4,3,train
videos_27k_1/000085_q.mp4,"A group of musicians rehearses in a well-lit indoor space. One plays the violin, skillfully moving the bow across the strings, while another plays the cello, pressing down on the strings. They are dressed in dark, formal attire, and the room is filled with music stands, chairs, and posters. The atmosphere is focused and professional, reflecting the seriousness of their practice session",3,3,2,train
videos_27k_1/003454_p.mp4,"A man kneels to the floor before a king, who sits on a raised throne in the background of the king's palace",1,4,1,test
videos_27k_1/000812_e.mp4,"A cool anime character turns around, his hair is white. In the background, a battlefield with destroyed and burning robots is visible, and his sword falls from his hand to the ground",2,3,2,train
videos_27k_5/004100_j.mp4,"Ismail, wearing a red shirt, black pants, black hair, and white shoes, is sitting in a red car with a building in the background",1,2,1,train
videos_27k_1/003445_q.mp4,"Create an image of a green meadow with a cute black sheep grazing peacefully. Highly detailed, ultra HD Disney style",3,3,3,train
videos_27k_1/000194_q.mp4,"A young woman with blonde hair, wearing a black tank top, applies a black face mask in a well-lit bathroom. She smiles, adjusts her hair, and talks to the camera, looking relaxed and content. The camera captures her in a stationary medium close-up, focusing on her face and upper body. The background features towels hanging on a rack, and the lighting is soft and natural",3,3,3,train
videos_27k_1/001017_k.mp4,"A person rides a red motorcycle with a white frame and black wheels along a nighttime road. The rider, dressed in a black hat, jacket, red pants, and a blue face mask, maintains an upright posture, looking in control. The background features a bright, full moon casting a glow over the simple road, marked with white lines, and green grass on both sides. The dark blue sky is dotted with a few clouds, adding to the serene nighttime atmosphere",1,1,1,train
videos_27k_1/004992_q.mp4,"Lily and Rose hesitated at first, fearing more misfortune. But they realized this might be their ticket to a better life. They packed their meager belongings and left with the circus, leaving behind their aunt and the village that had never been kind to them. Pan up",1,1,2,test
videos_27k_1/000796_c.mp4,"A beautiful girl waving at the camera, as it zooms out, her hair flying with a gentle breeze, and she is standing at the top of a mountain",3,4,3,test
videos_27k_1/000731_c.mp4,"A warrior with white hair and blue eyes, wearing gold and iron blue dragon armor, holding a flaming sword and wearing a dragon helmet, looking angry in the middle of a battle. Pan left",3,4,4,train
videos_27k_1/000631_i.mp4,"A long shot of a distant planet with the sun gradually setting on the horizon, peaceful and serene, with a group of birds flying from right to left",2,4,2,train
videos_27k_1/000961_n.mp4,"The final shot shows a single flower blooming in the barren wasteland, a symbol of life and hope emerging from the ashes",4,4,3,train
videos_27k_1/003886_c.mp4,"Develop a story that portrays the aftermath of a competitive game, emphasizing how the kids, regardless of victory or defeat, share congratulations and exemplify the values of sportsmanship. Highlight specific instances that showcase their respect and admiration for one another. Kids playing football in a stadium",2,4,4,train
videos_27k_1/002624_g.mp4,"Two men sit in a car, both wearing black 'CONTENT' t-shirts. The man on the left holds a smartphone, pointing at a car review video on the screen. The man on the right smiles and gestures with his hand. The car's interior, with red seats and a dashboard, is visible as they drive by trees and a blue sky. The scene is casual and engaging, with the men enjoying the content on the phone",4,4,4,train
videos_27k_1/003667_d.mp4,"A young girl draws a colorful picture of a rainbow, carefully colors it with bright crayons, and then excitedly presents it to her smiling mother",1,2,1,train
videos_27k_1/002211_A.mp4,"A group of people gathers around a parked white and black helicopter at an airport. A man in a yellow flight suit climbs a ladder to enter the helicopter, while pilots and ground crew stand nearby. The scene takes place on an open tarmac under a large hangar, with the helicopter as the focal point. The camera captures the group and the helicopter in a wide-angle view",4,1,5,train
videos_27k_1/003650_d.mp4,"Ambient illumination, enhanced by ray tracing and global illumination techniques, creates a mesmerizing interplay of light and shadow, with celestial rays illuminating the serene lake. Tilt down",1,1,1,train
videos_27k_1/004677_p.mp4,"A woman with long brown hair, glasses, and a dark hoodie sits on a skateboard ramp in an indoor skate park. She looks thoughtful, occasionally glancing around. The vibrant background features a graffiti wall and a large sail-like structure, adding to the artistic atmosphere. The camera captures her contemplative expression and subtle movements, like shifting her gaze and slight head tilts",2,4,3,train
videos_27k_1/003652_u.mp4,Nurses wearing white tops and orange trousers celebrating with a patient after a successful kidney transplantation. Some green elements and graphics are on the clinic walls,3,4,4,test
videos_27k_1/003873_d.mp4,"A baker rolls dough on a wooden countertop, uses a cookie cutter to create fun shapes, and places the cookies into the oven to bake",3,3,2,test
videos_27k_1/002783_d.mp4,"A 2D chibi girl character with black hair, bangs, red eyes, and a blank facial expression, without a mouth, hiding inside a big coffee cup. Minimalist art style",3,1,3,train
videos_27k_1/002302_h.mp4,"A young man and woman are sitting at a table in a brightly lit kitchen, enjoying a meal together. The man wears a gray t-shirt with a cartoon design, while the woman sports a purple shirt and black cap. They share a casual conversation, with the man gesturing and the woman smiling, leaning in towards him. The kitchen background features a white brick wall and a stainless steel sink, with a blue polka-dot tablecloth on the table, plates of food, and a pink bowl. The scene is warm and inviting, with bright, even lighting",3,2,2,test
